# time_ps  msd_mean_A2  msd_SEM_A2  msd_STD_A2
17755.000000 2.61498985e+05 3.71410995e+04 1.05050893e+05
17756.000000 2.61506332e+05 3.71409226e+04 1.05050393e+05
17757.000000 2.61513286e+05 3.71407066e+04 1.05049782e+05
17758.000000 2.61520810e+05 3.71406655e+04 1.05049666e+05
17759.000000 2.61528545e+05 3.71403329e+04 1.05048725e+05
17760.000000 2.61536060e+05 3.71399229e+04 1.05047565e+05
17761.000000 2.61544090e+05 3.71397281e+04 1.05047014e+05
17762.000000 2.61551930e+05 3.71392381e+04 1.05045628e+05
17763.000000 2.61559772e+05 3.71387462e+04 1.05044237e+05
17764.000000 2.61566752e+05 3.71381922e+04 1.05042670e+05
17765.000000 2.61574584e+05 3.71375252e+04 1.05040783e+05
17766.000000 2.61581867e+05 3.71368976e+04 1.05039009e+05
17767.000000 2.61589732e+05 3.71361490e+04 1.05036891e+05
17768.000000 2.61597722e+05 3.71355907e+04 1.05035312e+05
17769.000000 2.61605433e+05 3.71350651e+04 1.05033825e+05
17770.000000 2.61613287e+05 3.71344504e+04 1.05032087e+05
17771.000000 2.61621059e+05 3.71336886e+04 1.05029932e+05
17772.000000 2.61628616e+05 3.71327144e+04 1.05027177e+05
17773.000000 2.61636051e+05 3.71319564e+04 1.05025033e+05
17774.000000 2.61643462e+05 3.71310550e+04 1.05022483e+05
17775.000000 2.61650572e+05 3.71299768e+04 1.05019434e+05
17776.000000 2.61657940e+05 3.71291184e+04 1.05017006e+05
17777.000000 2.61665933e+05 3.71283835e+04 1.05014927e+05
17778.000000 2.61673387e+05 3.71276434e+04 1.05012834e+05
17779.000000 2.61681554e+05 3.71271249e+04 1.05011367e+05
17780.000000 2.61688678e+05 3.71265109e+04 1.05009631e+05
17781.000000 2.61696303e+05 3.71262458e+04 1.05008881e+05
17782.000000 2.61703793e+05 3.71260015e+04 1.05008190e+05
17783.000000 2.61710462e+05 3.71255960e+04 1.05007043e+05
17784.000000 2.61716693e+05 3.71249992e+04 1.05005355e+05
17785.000000 2.61722864e+05 3.71246904e+04 1.05004481e+05
17786.000000 2.61728502e+05 3.71242934e+04 1.05003359e+05
17787.000000 2.61734367e+05 3.71240659e+04 1.05002715e+05
17788.000000 2.61740574e+05 3.71237221e+04 1.05001743e+05
17789.000000 2.61746744e+05 3.71233593e+04 1.05000716e+05
17790.000000 2.61753198e+05 3.71229619e+04 1.04999592e+05
17791.000000 2.61760206e+05 3.71225164e+04 1.04998332e+05
17792.000000 2.61766663e+05 3.71219665e+04 1.04996777e+05
17793.000000 2.61773835e+05 3.71216267e+04 1.04995816e+05
17794.000000 2.61780708e+05 3.71212785e+04 1.04994831e+05
17795.000000 2.61788254e+05 3.71208959e+04 1.04993749e+05
17796.000000 2.61795628e+05 3.71203678e+04 1.04992255e+05
17797.000000 2.61802976e+05 3.71198984e+04 1.04990928e+05
17798.000000 2.61809618e+05 3.71194224e+04 1.04989581e+05
17799.000000 2.61815886e+05 3.71187822e+04 1.04987770e+05
17800.000000 2.61822728e+05 3.71179277e+04 1.04985353e+05
17801.000000 2.61829414e+05 3.71169795e+04 1.04982672e+05
17802.000000 2.61835800e+05 3.71157949e+04 1.04979321e+05
17803.000000 2.61841970e+05 3.71145504e+04 1.04975801e+05
17804.000000 2.61847714e+05 3.71132677e+04 1.04972173e+05
17805.000000 2.61854358e+05 3.71122618e+04 1.04969328e+05
17806.000000 2.61860585e+05 3.71110418e+04 1.04965877e+05
17807.000000 2.61866884e+05 3.71097426e+04 1.04962203e+05
17808.000000 2.61872776e+05 3.71085239e+04 1.04958756e+05
17809.000000 2.61878994e+05 3.71075159e+04 1.04955905e+05
17810.000000 2.61885232e+05 3.71065664e+04 1.04953219e+05
17811.000000 2.61891586e+05 3.71057592e+04 1.04950936e+05
17812.000000 2.61897802e+05 3.71046752e+04 1.04947870e+05
17813.000000 2.61904443e+05 3.71036051e+04 1.04944843e+05
17814.000000 2.61911177e+05 3.71027507e+04 1.04942426e+05
17815.000000 2.61917702e+05 3.71020036e+04 1.04940313e+05
17816.000000 2.61924306e+05 3.71011586e+04 1.04937923e+05
17817.000000 2.61931287e+05 3.71004500e+04 1.04935919e+05
17818.000000 2.61938846e+05 3.70999836e+04 1.04934600e+05
17819.000000 2.61946379e+05 3.70997296e+04 1.04933882e+05
17820.000000 2.61953747e+05 3.70991367e+04 1.04932205e+05
17821.000000 2.61961486e+05 3.70987131e+04 1.04931006e+05
17822.000000 2.61969469e+05 3.70981400e+04 1.04929385e+05
17823.000000 2.61977252e+05 3.70975518e+04 1.04927722e+05
17824.000000 2.61985079e+05 3.70969585e+04 1.04926044e+05
17825.000000 2.61993419e+05 3.70963980e+04 1.04924458e+05
17826.000000 2.62001385e+05 3.70958398e+04 1.04922880e+05
17827.000000 2.62010116e+05 3.70955004e+04 1.04921919e+05
17828.000000 2.62018568e+05 3.70951532e+04 1.04920938e+05
17829.000000 2.62027295e+05 3.70948916e+04 1.04920197e+05
17830.000000 2.62036067e+05 3.70947003e+04 1.04919657e+05
17831.000000 2.62045429e+05 3.70945408e+04 1.04919205e+05
17832.000000 2.62054912e+05 3.70944127e+04 1.04918843e+05
17833.000000 2.62064620e+05 3.70945181e+04 1.04919141e+05
17834.000000 2.62074363e+05 3.70944481e+04 1.04918943e+05
17835.000000 2.62083764e+05 3.70946406e+04 1.04919488e+05
17836.000000 2.62092908e+05 3.70949464e+04 1.04920353e+05
17837.000000 2.62102042e+05 3.70949953e+04 1.04920491e+05
17838.000000 2.62112104e+05 3.70951198e+04 1.04920843e+05
17839.000000 2.62122536e+05 3.70952776e+04 1.04921289e+05
17840.000000 2.62131979e+05 3.70951363e+04 1.04920890e+05
17841.000000 2.62140976e+05 3.70949418e+04 1.04920340e+05
17842.000000 2.62150506e+05 3.70949352e+04 1.04920321e+05
17843.000000 2.62160525e+05 3.70949143e+04 1.04920262e+05
17844.000000 2.62169644e+05 3.70949733e+04 1.04920429e+05
17845.000000 2.62177878e+05 3.70950524e+04 1.04920652e+05
17846.000000 2.62185865e+05 3.70948684e+04 1.04920132e+05
17847.000000 2.62193954e+05 3.70947145e+04 1.04919697e+05
17848.000000 2.62202181e+05 3.70948358e+04 1.04920040e+05
17849.000000 2.62210871e+05 3.70951441e+04 1.04920912e+05
17850.000000 2.62218991e+05 3.70952918e+04 1.04921330e+05
17851.000000 2.62226835e+05 3.70954943e+04 1.04921902e+05
17852.000000 2.62234771e+05 3.70956588e+04 1.04922368e+05
17853.000000 2.62242593e+05 3.70960617e+04 1.04923507e+05
17854.000000 2.62250366e+05 3.70963635e+04 1.04924361e+05
17855.000000 2.62258174e+05 3.70969463e+04 1.04926009e+05
17856.000000 2.62266040e+05 3.70973741e+04 1.04927219e+05
17857.000000 2.62274211e+05 3.70981756e+04 1.04929486e+05
17858.000000 2.62282168e+05 3.70990418e+04 1.04931936e+05
17859.000000 2.62289639e+05 3.71000991e+04 1.04934927e+05
17860.000000 2.62296739e+05 3.71011500e+04 1.04937899e+05
17861.000000 2.62303095e+05 3.71019121e+04 1.04940055e+05
17862.000000 2.62309512e+05 3.71026778e+04 1.04942220e+05
17863.000000 2.62315668e+05 3.71034581e+04 1.04944427e+05
17864.000000 2.62321838e+05 3.71042386e+04 1.04946635e+05
17865.000000 2.62328440e+05 3.71051667e+04 1.04949260e+05
17866.000000 2.62335137e+05 3.71061922e+04 1.04952161e+05
17867.000000 2.62341328e+05 3.71071726e+04 1.04954934e+05
17868.000000 2.62347703e+05 3.71082307e+04 1.04957926e+05
17869.000000 2.62354290e+05 3.71093471e+04 1.04961084e+05
17870.000000 2.62361036e+05 3.71104736e+04 1.04964270e+05
17871.000000 2.62368091e+05 3.71114324e+04 1.04966982e+05
17872.000000 2.62375253e+05 3.71125447e+04 1.04970128e+05
17873.000000 2.62381771e+05 3.71136560e+04 1.04973271e+05
17874.000000 2.62387705e+05 3.71148852e+04 1.04976748e+05
17875.000000 2.62394246e+05 3.71161384e+04 1.04980293e+05
17876.000000 2.62401408e+05 3.71174337e+04 1.04983956e+05
17877.000000 2.62408145e+05 3.71186607e+04 1.04987427e+05
17878.000000 2.62414645e+05 3.71197470e+04 1.04990499e+05
17879.000000 2.62421083e+05 3.71210973e+04 1.04994319e+05
17880.000000 2.62428013e+05 3.71225110e+04 1.04998317e+05
17881.000000 2.62434903e+05 3.71238519e+04 1.05002110e+05
17882.000000 2.62442554e+05 3.71254117e+04 1.05006522e+05
17883.000000 2.62450783e+05 3.71269801e+04 1.05010958e+05
17884.000000 2.62458843e+05 3.71283182e+04 1.05014742e+05
17885.000000 2.62467266e+05 3.71297390e+04 1.05018761e+05
17886.000000 2.62475695e+05 3.71309945e+04 1.05022312e+05
17887.000000 2.62484159e+05 3.71323375e+04 1.05026111e+05
17888.000000 2.62492504e+05 3.71337379e+04 1.05030071e+05
17889.000000 2.62500842e+05 3.71347961e+04 1.05033065e+05
17890.000000 2.62508855e+05 3.71356745e+04 1.05035549e+05
17891.000000 2.62516946e+05 3.71367272e+04 1.05038526e+05
17892.000000 2.62524245e+05 3.71377451e+04 1.05041405e+05
17893.000000 2.62531111e+05 3.71385433e+04 1.05043663e+05
17894.000000 2.62538460e+05 3.71392685e+04 1.05045714e+05
17895.000000 2.62544905e+05 3.71397653e+04 1.05047120e+05
17896.000000 2.62551439e+05 3.71407109e+04 1.05049794e+05
17897.000000 2.62557708e+05 3.71419241e+04 1.05053225e+05
17898.000000 2.62563441e+05 3.71426220e+04 1.05055200e+05
17899.000000 2.62569499e+05 3.71431738e+04 1.05056760e+05
17900.000000 2.62576376e+05 3.71437593e+04 1.05058416e+05
17901.000000 2.62583367e+05 3.71441351e+04 1.05059479e+05
17902.000000 2.62591087e+05 3.71445258e+04 1.05060584e+05
17903.000000 2.62598939e+05 3.71447686e+04 1.05061271e+05
17904.000000 2.62606733e+05 3.71450989e+04 1.05062205e+05
17905.000000 2.62614262e+05 3.71452554e+04 1.05062648e+05
17906.000000 2.62622773e+05 3.71455178e+04 1.05063390e+05
17907.000000 2.62631226e+05 3.71458382e+04 1.05064296e+05
17908.000000 2.62639534e+05 3.71459402e+04 1.05064585e+05
17909.000000 2.62647719e+05 3.71460277e+04 1.05064832e+05
17910.000000 2.62655394e+05 3.71459285e+04 1.05064552e+05
17911.000000 2.62663308e+05 3.71460603e+04 1.05064925e+05
17912.000000 2.62672170e+05 3.71463395e+04 1.05065714e+05
17913.000000 2.62681091e+05 3.71465086e+04 1.05066193e+05
17914.000000 2.62689312e+05 3.71465694e+04 1.05066364e+05
17915.000000 2.62697148e+05 3.71467503e+04 1.05066876e+05
17916.000000 2.62705988e+05 3.71472178e+04 1.05068198e+05
17917.000000 2.62714848e+05 3.71477215e+04 1.05069623e+05
17918.000000 2.62723712e+05 3.71479679e+04 1.05070320e+05
17919.000000 2.62732182e+05 3.71483608e+04 1.05071431e+05
17920.000000 2.62741236e+05 3.71489748e+04 1.05073168e+05
17921.000000 2.62750355e+05 3.71494635e+04 1.05074550e+05
17922.000000 2.62759029e+05 3.71500648e+04 1.05076251e+05
17923.000000 2.62767933e+05 3.71505692e+04 1.05077678e+05
17924.000000 2.62776706e+05 3.71510221e+04 1.05078958e+05
17925.000000 2.62785325e+05 3.71516475e+04 1.05080727e+05
17926.000000 2.62793962e+05 3.71520266e+04 1.05081800e+05
17927.000000 2.62802630e+05 3.71523258e+04 1.05082646e+05
17928.000000 2.62810512e+05 3.71526861e+04 1.05083665e+05
17929.000000 2.62818947e+05 3.71530108e+04 1.05084584e+05
17930.000000 2.62826927e+05 3.71533523e+04 1.05085550e+05
17931.000000 2.62834819e+05 3.71535393e+04 1.05086078e+05
17932.000000 2.62842937e+05 3.71536629e+04 1.05086428e+05
17933.000000 2.62850873e+05 3.71540553e+04 1.05087538e+05
17934.000000 2.62859003e+05 3.71544326e+04 1.05088605e+05
17935.000000 2.62866953e+05 3.71546652e+04 1.05089263e+05
17936.000000 2.62875256e+05 3.71550317e+04 1.05090300e+05
17937.000000 2.62883227e+05 3.71555336e+04 1.05091719e+05
17938.000000 2.62891268e+05 3.71560661e+04 1.05093225e+05
17939.000000 2.62899337e+05 3.71566923e+04 1.05094996e+05
17940.000000 2.62907388e+05 3.71575759e+04 1.05097496e+05
17941.000000 2.62915860e+05 3.71581570e+04 1.05099139e+05
17942.000000 2.62924452e+05 3.71587399e+04 1.05100788e+05
17943.000000 2.62932441e+05 3.71590120e+04 1.05101558e+05
17944.000000 2.62941577e+05 3.71594163e+04 1.05102701e+05
17945.000000 2.62950769e+05 3.71596145e+04 1.05103262e+05
17946.000000 2.62959788e+05 3.71596633e+04 1.05103400e+05
17947.000000 2.62969063e+05 3.71596860e+04 1.05103464e+05
17948.000000 2.62978280e+05 3.71598752e+04 1.05103999e+05
17949.000000 2.62987441e+05 3.71601390e+04 1.05104745e+05
17950.000000 2.62996047e+05 3.71603745e+04 1.05105411e+05
17951.000000 2.63004772e+05 3.71604672e+04 1.05105673e+05
17952.000000 2.63013248e+05 3.71605282e+04 1.05105846e+05
17953.000000 2.63021860e+05 3.71605175e+04 1.05105816e+05
17954.000000 2.63030556e+05 3.71607886e+04 1.05106582e+05
17955.000000 2.63040454e+05 3.71610191e+04 1.05107234e+05
17956.000000 2.63050186e+05 3.71611140e+04 1.05107503e+05
17957.000000 2.63059507e+05 3.71610127e+04 1.05107216e+05
17958.000000 2.63069023e+05 3.71611606e+04 1.05107635e+05
17959.000000 2.63078713e+05 3.71614791e+04 1.05108535e+05
17960.000000 2.63088012e+05 3.71617606e+04 1.05109332e+05
17961.000000 2.63098247e+05 3.71620360e+04 1.05110111e+05
17962.000000 2.63108165e+05 3.71623914e+04 1.05111116e+05
17963.000000 2.63117568e+05 3.71625330e+04 1.05111516e+05
17964.000000 2.63127269e+05 3.71625269e+04 1.05111499e+05
17965.000000 2.63137674e+05 3.71624096e+04 1.05111167e+05
17966.000000 2.63148107e+05 3.71624045e+04 1.05111153e+05
17967.000000 2.63158939e+05 3.71623692e+04 1.05111053e+05
17968.000000 2.63169546e+05 3.71621056e+04 1.05110307e+05
17969.000000 2.63180243e+05 3.71617377e+04 1.05109267e+05
17970.000000 2.63190982e+05 3.71612602e+04 1.05107916e+05
17971.000000 2.63202876e+05 3.71610516e+04 1.05107326e+05
17972.000000 2.63214294e+05 3.71608089e+04 1.05106640e+05
17973.000000 2.63225788e+05 3.71603934e+04 1.05105465e+05
17974.000000 2.63237230e+05 3.71601517e+04 1.05104781e+05
17975.000000 2.63248222e+05 3.71597518e+04 1.05103650e+05
17976.000000 2.63259968e+05 3.71595800e+04 1.05103164e+05
17977.000000 2.63272343e+05 3.71596002e+04 1.05103221e+05
17978.000000 2.63285405e+05 3.71596913e+04 1.05103479e+05
17979.000000 2.63299000e+05 3.71596524e+04 1.05103369e+05
17980.000000 2.63312426e+05 3.71594352e+04 1.05102754e+05
17981.000000 2.63326397e+05 3.71592530e+04 1.05102239e+05
17982.000000 2.63340684e+05 3.71591127e+04 1.05101842e+05
17983.000000 2.63354169e+05 3.71589570e+04 1.05101402e+05
17984.000000 2.63367271e+05 3.71587198e+04 1.05100731e+05
17985.000000 2.63380270e+05 3.71586924e+04 1.05100653e+05
17986.000000 2.63393933e+05 3.71589511e+04 1.05101385e+05
17987.000000 2.63407730e+05 3.71594957e+04 1.05102926e+05
17988.000000 2.63420792e+05 3.71598738e+04 1.05103995e+05
17989.000000 2.63434493e+05 3.71605621e+04 1.05105942e+05
17990.000000 2.63448107e+05 3.71612793e+04 1.05107970e+05
17991.000000 2.63461510e+05 3.71620824e+04 1.05110242e+05
17992.000000 2.63474728e+05 3.71628704e+04 1.05112471e+05
17993.000000 2.63488017e+05 3.71639098e+04 1.05115411e+05
17994.000000 2.63500856e+05 3.71647182e+04 1.05117697e+05
17995.000000 2.63514015e+05 3.71655113e+04 1.05119940e+05
17996.000000 2.63526199e+05 3.71661954e+04 1.05121875e+05
17997.000000 2.63538267e+05 3.71670184e+04 1.05124203e+05
17998.000000 2.63550294e+05 3.71679455e+04 1.05126825e+05
17999.000000 2.63562074e+05 3.71687263e+04 1.05129034e+05
18000.000000 2.63574036e+05 3.71696048e+04 1.05131519e+05
18001.000000 2.63586098e+05 3.71705948e+04 1.05134319e+05
18002.000000 2.63597630e+05 3.71715079e+04 1.05136901e+05
18003.000000 2.63609120e+05 3.71727133e+04 1.05140311e+05
18004.000000 2.63620151e+05 3.71741074e+04 1.05144254e+05
18005.000000 2.63631494e+05 3.71757530e+04 1.05148908e+05
18006.000000 2.63642661e+05 3.71773285e+04 1.05153364e+05
18007.000000 2.63653726e+05 3.71789592e+04 1.05157977e+05
18008.000000 2.63664982e+05 3.71806162e+04 1.05162663e+05
18009.000000 2.63676163e+05 3.71820223e+04 1.05166640e+05
18010.000000 2.63687512e+05 3.71832718e+04 1.05170175e+05
18011.000000 2.63699237e+05 3.71846990e+04 1.05174211e+05
18012.000000 2.63711393e+05 3.71860342e+04 1.05177988e+05
18013.000000 2.63723037e+05 3.71874863e+04 1.05182095e+05
18014.000000 2.63734452e+05 3.71887380e+04 1.05185635e+05
18015.000000 2.63746166e+05 3.71900169e+04 1.05189253e+05
18016.000000 2.63758223e+05 3.71912742e+04 1.05192809e+05
18017.000000 2.63770032e+05 3.71925436e+04 1.05196399e+05
18018.000000 2.63781429e+05 3.71935464e+04 1.05199235e+05
18019.000000 2.63792319e+05 3.71945804e+04 1.05202160e+05
18020.000000 2.63803837e+05 3.71955622e+04 1.05204937e+05
18021.000000 2.63815057e+05 3.71966672e+04 1.05208062e+05
18022.000000 2.63826165e+05 3.71973477e+04 1.05209987e+05
18023.000000 2.63837321e+05 3.71982427e+04 1.05212519e+05
18024.000000 2.63848025e+05 3.71992547e+04 1.05215381e+05
18025.000000 2.63858688e+05 3.72001546e+04 1.05217926e+05
18026.000000 2.63869368e+05 3.72011128e+04 1.05220637e+05
18027.000000 2.63879737e+05 3.72018312e+04 1.05222668e+05
18028.000000 2.63890085e+05 3.72025686e+04 1.05224754e+05
18029.000000 2.63900345e+05 3.72031375e+04 1.05226363e+05
18030.000000 2.63910939e+05 3.72038435e+04 1.05228360e+05
18031.000000 2.63922077e+05 3.72045373e+04 1.05230322e+05
18032.000000 2.63932819e+05 3.72052176e+04 1.05232247e+05
18033.000000 2.63943466e+05 3.72060385e+04 1.05234569e+05
18034.000000 2.63955108e+05 3.72069827e+04 1.05237239e+05
18035.000000 2.63966209e+05 3.72079711e+04 1.05240035e+05
18036.000000 2.63976865e+05 3.72090150e+04 1.05242987e+05
18037.000000 2.63987640e+05 3.72098527e+04 1.05245357e+05
18038.000000 2.63997878e+05 3.72102068e+04 1.05246358e+05
18039.000000 2.64008712e+05 3.72109314e+04 1.05248408e+05
18040.000000 2.64019816e+05 3.72119319e+04 1.05251237e+05
18041.000000 2.64031298e+05 3.72128029e+04 1.05253701e+05
18042.000000 2.64042780e+05 3.72139255e+04 1.05256876e+05
18043.000000 2.64054987e+05 3.72151398e+04 1.05260311e+05
18044.000000 2.64067066e+05 3.72159747e+04 1.05262672e+05
18045.000000 2.64080030e+05 3.72169822e+04 1.05265522e+05
18046.000000 2.64092257e+05 3.72181948e+04 1.05268952e+05
18047.000000 2.64104995e+05 3.72195411e+04 1.05272760e+05
18048.000000 2.64117313e+05 3.72208821e+04 1.05276553e+05
18049.000000 2.64129285e+05 3.72222321e+04 1.05280371e+05
18050.000000 2.64141236e+05 3.72237352e+04 1.05284622e+05
18051.000000 2.64153403e+05 3.72249586e+04 1.05288082e+05
18052.000000 2.64165385e+05 3.72262634e+04 1.05291773e+05
18053.000000 2.64177172e+05 3.72275977e+04 1.05295547e+05
18054.000000 2.64188538e+05 3.72289940e+04 1.05299496e+05
18055.000000 2.64200802e+05 3.72303019e+04 1.05303196e+05
18056.000000 2.64212572e+05 3.72314713e+04 1.05306503e+05
18057.000000 2.64224649e+05 3.72328360e+04 1.05310363e+05
18058.000000 2.64236614e+05 3.72340055e+04 1.05313671e+05
18059.000000 2.64248711e+05 3.72352826e+04 1.05317283e+05
18060.000000 2.64261420e+05 3.72367795e+04 1.05321517e+05
18061.000000 2.64273420e+05 3.72381517e+04 1.05325398e+05
18062.000000 2.64285706e+05 3.72396409e+04 1.05329610e+05
18063.000000 2.64298190e+05 3.72412720e+04 1.05334224e+05
18064.000000 2.64310518e+05 3.72427277e+04 1.05338341e+05
18065.000000 2.64322169e+05 3.72441586e+04 1.05342389e+05
18066.000000 2.64333269e+05 3.72455908e+04 1.05346439e+05
18067.000000 2.64343715e+05 3.72471038e+04 1.05350719e+05
18068.000000 2.64354404e+05 3.72488922e+04 1.05355777e+05
18069.000000 2.64365183e+05 3.72507172e+04 1.05360939e+05
18070.000000 2.64375954e+05 3.72528006e+04 1.05366832e+05
18071.000000 2.64386283e+05 3.72550928e+04 1.05373315e+05
18072.000000 2.64397696e+05 3.72574648e+04 1.05380024e+05
18073.000000 2.64409159e+05 3.72596078e+04 1.05386085e+05
18074.000000 2.64420430e+05 3.72618243e+04 1.05392355e+05
18075.000000 2.64431619e+05 3.72641495e+04 1.05398931e+05
18076.000000 2.64443501e+05 3.72666026e+04 1.05405870e+05
18077.000000 2.64455580e+05 3.72690395e+04 1.05412762e+05
18078.000000 2.64468197e+05 3.72715607e+04 1.05419893e+05
18079.000000 2.64481277e+05 3.72742209e+04 1.05427417e+05
18080.000000 2.64494560e+05 3.72770274e+04 1.05435355e+05
18081.000000 2.64507156e+05 3.72796746e+04 1.05442843e+05
18082.000000 2.64519887e+05 3.72822647e+04 1.05450169e+05
18083.000000 2.64533369e+05 3.72852252e+04 1.05458542e+05
18084.000000 2.64546825e+05 3.72881283e+04 1.05466753e+05
18085.000000 2.64560833e+05 3.72912295e+04 1.05475525e+05
18086.000000 2.64575394e+05 3.72942856e+04 1.05484169e+05
18087.000000 2.64589759e+05 3.72976005e+04 1.05493545e+05
18088.000000 2.64604987e+05 3.73010188e+04 1.05503213e+05
18089.000000 2.64620053e+05 3.73043784e+04 1.05512716e+05
18090.000000 2.64635780e+05 3.73079243e+04 1.05522745e+05
18091.000000 2.64651423e+05 3.73115263e+04 1.05532933e+05
18092.000000 2.64666966e+05 3.73153696e+04 1.05543804e+05
18093.000000 2.64683170e+05 3.73192514e+04 1.05554783e+05
18094.000000 2.64699582e+05 3.73231135e+04 1.05565707e+05
18095.000000 2.64715984e+05 3.73268780e+04 1.05576354e+05
18096.000000 2.64731922e+05 3.73304806e+04 1.05586544e+05
18097.000000 2.64747629e+05 3.73340671e+04 1.05596688e+05
18098.000000 2.64763007e+05 3.73376498e+04 1.05606822e+05
18099.000000 2.64778228e+05 3.73412380e+04 1.05616970e+05
18100.000000 2.64792819e+05 3.73447089e+04 1.05626788e+05
18101.000000 2.64806309e+05 3.73478950e+04 1.05635799e+05
18102.000000 2.64819872e+05 3.73511859e+04 1.05645107e+05
18103.000000 2.64833171e+05 3.73544689e+04 1.05654393e+05
18104.000000 2.64846296e+05 3.73579240e+04 1.05664166e+05
18105.000000 2.64860558e+05 3.73614413e+04 1.05674114e+05
18106.000000 2.64874959e+05 3.73651088e+04 1.05684487e+05
18107.000000 2.64889545e+05 3.73686106e+04 1.05694392e+05
18108.000000 2.64904054e+05 3.73722068e+04 1.05704563e+05
18109.000000 2.64918727e+05 3.73756940e+04 1.05714427e+05
18110.000000 2.64933404e+05 3.73792637e+04 1.05724523e+05
18111.000000 2.64947923e+05 3.73829199e+04 1.05734865e+05
18112.000000 2.64962675e+05 3.73868748e+04 1.05746051e+05
18113.000000 2.64977455e+05 3.73909374e+04 1.05757542e+05
18114.000000 2.64992360e+05 3.73947688e+04 1.05768378e+05
18115.000000 2.65007647e+05 3.73989631e+04 1.05780242e+05
18116.000000 2.65022189e+05 3.74031168e+04 1.05791990e+05
18117.000000 2.65037817e+05 3.74071407e+04 1.05803371e+05
18118.000000 2.65053793e+05 3.74110868e+04 1.05814533e+05
18119.000000 2.65070431e+05 3.74149624e+04 1.05825495e+05
18120.000000 2.65086783e+05 3.74189376e+04 1.05836738e+05
18121.000000 2.65103295e+05 3.74233155e+04 1.05849121e+05
18122.000000 2.65118894e+05 3.74275988e+04 1.05861236e+05
18123.000000 2.65134200e+05 3.74317208e+04 1.05872894e+05
18124.000000 2.65149352e+05 3.74357417e+04 1.05884267e+05
18125.000000 2.65164276e+05 3.74396730e+04 1.05895387e+05
18126.000000 2.65179005e+05 3.74436767e+04 1.05906711e+05
18127.000000 2.65193839e+05 3.74477282e+04 1.05918170e+05
18128.000000 2.65208409e+05 3.74518208e+04 1.05929746e+05
18129.000000 2.65222982e+05 3.74555551e+04 1.05940308e+05
18130.000000 2.65236843e+05 3.74592054e+04 1.05950632e+05
18131.000000 2.65251416e+05 3.74629764e+04 1.05961299e+05
18132.000000 2.65265512e+05 3.74666770e+04 1.05971765e+05
18133.000000 2.65279753e+05 3.74705872e+04 1.05982825e+05
18134.000000 2.65294129e+05 3.74744629e+04 1.05993787e+05
18135.000000 2.65308798e+05 3.74785213e+04 1.06005266e+05
18136.000000 2.65323539e+05 3.74826709e+04 1.06017003e+05
18137.000000 2.65338406e+05 3.74867955e+04 1.06028669e+05
18138.000000 2.65353785e+05 3.74909971e+04 1.06040553e+05
18139.000000 2.65369060e+05 3.74950215e+04 1.06051936e+05
18140.000000 2.65385081e+05 3.74992931e+04 1.06064018e+05
18141.000000 2.65401509e+05 3.75035503e+04 1.06076059e+05
18142.000000 2.65418007e+05 3.75078414e+04 1.06088196e+05
18143.000000 2.65434544e+05 3.75123533e+04 1.06100958e+05
18144.000000 2.65450316e+05 3.75168564e+04 1.06113694e+05
18145.000000 2.65466585e+05 3.75214367e+04 1.06126649e+05
18146.000000 2.65483284e+05 3.75261999e+04 1.06140122e+05
18147.000000 2.65499224e+05 3.75307392e+04 1.06152961e+05
18148.000000 2.65514816e+05 3.75353109e+04 1.06165892e+05
18149.000000 2.65529995e+05 3.75397348e+04 1.06178404e+05
18150.000000 2.65545663e+05 3.75443826e+04 1.06191550e+05
18151.000000 2.65561763e+05 3.75493694e+04 1.06205655e+05
18152.000000 2.65577672e+05 3.75546848e+04 1.06220689e+05
18153.000000 2.65593263e+05 3.75598380e+04 1.06235265e+05
18154.000000 2.65608598e+05 3.75650332e+04 1.06249959e+05
18155.000000 2.65625316e+05 3.75705143e+04 1.06265462e+05
18156.000000 2.65641798e+05 3.75757278e+04 1.06280208e+05
18157.000000 2.65658295e+05 3.75810108e+04 1.06295150e+05
18158.000000 2.65674146e+05 3.75859868e+04 1.06309225e+05
18159.000000 2.65690732e+05 3.75912818e+04 1.06324201e+05
18160.000000 2.65706770e+05 3.75964986e+04 1.06338957e+05
18161.000000 2.65722449e+05 3.76018386e+04 1.06354060e+05
18162.000000 2.65738364e+05 3.76073160e+04 1.06369553e+05
18163.000000 2.65754485e+05 3.76129238e+04 1.06385414e+05
18164.000000 2.65770972e+05 3.76183144e+04 1.06400661e+05
18165.000000 2.65788346e+05 3.76240055e+04 1.06416758e+05
18166.000000 2.65804728e+05 3.76291197e+04 1.06431223e+05
18167.000000 2.65821513e+05 3.76340276e+04 1.06445105e+05
18168.000000 2.65837724e+05 3.76385687e+04 1.06457949e+05
18169.000000 2.65853583e+05 3.76429988e+04 1.06470479e+05
18170.000000 2.65869151e+05 3.76475302e+04 1.06483296e+05
18171.000000 2.65884611e+05 3.76522332e+04 1.06496598e+05
18172.000000 2.65900242e+05 3.76568734e+04 1.06509722e+05
18173.000000 2.65915951e+05 3.76617185e+04 1.06523426e+05
18174.000000 2.65931233e+05 3.76662788e+04 1.06536325e+05
18175.000000 2.65946352e+05 3.76706119e+04 1.06548580e+05
18176.000000 2.65961496e+05 3.76747999e+04 1.06560426e+05
18177.000000 2.65976598e+05 3.76790742e+04 1.06572516e+05
